len,cite_arXiv,cite_av_media,cite_book,cite_comic,cite_conference,cite_encyclopedia,cite_episode,Cite_govtrack,cite_journal,cite_magazine,cite_press_release,cite_web,links,tables,files,math,class
0.10669163427126008,0,0,0,0,0,0,0,0,0,0,0,0.022998996470289124,0.3975174304186245,0,0.37018840003784437,0,1
0.08973050916638167,0,0,0,0,0,0,0,0,0,0,0,0.43102264369448584,-0.19980412166052489,0,-0.33990968496472096,0,3
0.8223108337150582,0,0,0,0,0,0,0,0,2,0,0,4.919282763160649,0.7095510770271354,0,6.761071165060933,0,0
0.6290432765989438,0,0,1,0,0,0,0,0,0,0,0,0.6350344673065842,0.19246674836160307,0,3.920678825050671,0,0
3.450902643201928,0,0,4,0,0,0,0,0,0,0,13,1.4510817617549776,1.8685331930016043,0,2.5004826550455403,0,0
1.394844451447025,0,0,0,0,0,0,0,0,2,0,0,0.43102264369448584,0.8878560179462844,12,1.790384570042975,0,0
-0.23546399472414406,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.18197362756860996,0,0.37018840003784437,0,0
-0.1373955345312757,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.012583933695418359,0,-0.33990968496472096,0,1
0.5668737390904609,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,0.20138199540756052,0,0.37018840003784437,0,0
-0.26288235485609035,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.023077054488411453,0,0.37018840003784437,0,0
0.07787047431860956,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,0.11222952494798599,0,0.37018840003784437,0,0
-0.1453659880580043,0,0,0,0,0,0,0,0,0,0,0,0.2270108200823875,-0.12848214529286525,0,0.37018840003784437,0,0
0.028836244222175386,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,0.09439903085607108,0,-0.33990968496472096,0,0
-0.10028510291082748,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.06607541597116308,0,-0.33990968496472096,0,0
0.3562624751001851,0,0,1,0,0,0,0,0,0,0,0,-0.38502465075390757,0.44209366564841174,0,-0.33990968496472096,0,0
0.35033245767629906,0,0,0,0,0,0,0,0,0,0,0,0.022998996470289124,0.20138199540756052,0,0.37018840003784437,0,0
-0.24987457470046934,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.24438035689031215,0,-0.33990968496472096,0,0
0.2720944858579314,0,0,1,0,0,0,0,0,1,0,0,-0.38502465075390757,0.1300600190399009,0,3.920678825050671,0,0
-0.009358169077907933,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.13897526608585833,0,-0.33990968496472096,0,2
1.5592908486104888,0,0,1,0,0,0,0,0,0,0,0,1.6550935853670758,0.8700255238543695,0,0.37018840003784437,0,0
-0.08676721372949582,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.012583933695418359,0,-0.33990968496472096,0,0
-0.05960390811040485,0,0,0,0,0,0,0,0,0,0,0,2.0631172325912726,-0.15522788643073762,0,1.790384570042975,0,0
0.14163410253243813,0,0,1,0,0,0,0,0,1,0,0,-0.18101282714180922,0.2816192188211776,0,-0.33990968496472096,0,2
0.20259213110485827,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.40643267746458195,0,1.0802864850404097,0,0
-0.04933796396797845,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.11222952494798599,0,0.37018840003784437,0,3
-0.04978430936547525,0,0,0,0,0,0,0,0,0,0,0,0.022998996470289124,0.10331427790202853,0,1.790384570042975,0,0
-0.11118868333539217,0,0,0,0,0,0,0,0,1,0,0,-0.38502465075390757,-0.039329674833290716,0,0.37018840003784437,0,0
0.2746450309864846,0,0,0,0,0,0,0,0,0,0,0,0.6350344673065842,0.014161807442454,0,1.0802864850404097,0,3
-0.031292857183464966,0,0,1,0,0,0,0,0,0,0,0,-0.18101282714180922,0.014161807442454,0,0.37018840003784437,0,0
-0.30923851256754376,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.18197362756860996,0,-0.33990968496472096,0,0
-0.13101917170989286,0,0,0,0,0,0,0,0,0,0,0,0.43102264369448584,-0.14631263938478015,0,-0.33990968496472096,0,0
0.1621022271890771,0,0,1,0,0,0,0,0,0,0,0,-0.38502465075390757,0.4777546538322416,2,2.5004826550455403,0,0
0.35760151129267553,0,0,0,0,0,0,0,0,0,0,0,0.022998996470289124,-0.1195668982469078,0,0.37018840003784437,0,0
-0.17163660288210167,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.14631263938478015,0,-0.33990968496472096,0,0
0.006455210719121554,0,0,0,0,0,0,0,0,0,0,0,0.022998996470289124,-0.1373973923388227,0,0.37018840003784437,0,3
-0.045512146275148734,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.18197362756860996,0,-0.33990968496472096,0,0
0.8258178332668188,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,0.5669071242918161,0,-0.33990968496472096,0,0
-0.1530176234436637,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,-0.18197362756860996,0,-0.33990968496472096,0,3
-0.2595666461889713,0,0,0,0,0,0,0,0,0,0,0,0.022998996470289124,-0.19088887461456744,0,-0.33990968496472096,0,1
0.05523438630270042,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.12114477199394344,1,1.0802864850404097,0,0
0.7884523471335152,0,0,0,0,0,0,0,0,0,0,0,0.43102264369448584,0.5134156420160714,0,-0.33990968496472096,0,0
0.37641178161575495,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,0.24595823063734779,0,0.37018840003784437,0,0
-0.13835198895448314,0,0,0,0,0,0,0,0,0,0,0,0.2270108200823875,-0.1195668982469078,0,-0.33990968496472096,0,0
-0.3475604531240547,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.2532956039362696,0,-0.33990968496472096,0,0
-0.10513113865507846,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.04982279562628381,0,-0.33990968496472096,0,0
-0.27646400766563584,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.0036686866494609056,0,-0.33990968496472096,0,0
0.46950667880794467,0,0,0,0,0,0,0,0,0,0,0,0.022998996470289124,0.13897526608585833,0,1.790384570042975,0,0
-0.15155105999474566,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.09282115710903543,0,-0.33990968496472096,0,0
-0.15550440494400303,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.08390591006307799,0,-0.33990968496472096,0,0
0.6121459151222792,0,0,2,0,0,0,0,0,0,0,0,-0.38502465075390757,0.21921248949947542,0,-0.33990968496472096,0,1
0.09578805384669539,0,0,2,0,0,0,0,0,1,0,0,-0.18101282714180922,0.15680576017777326,0,0.37018840003784437,0,1
0.2939654103352746,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.09439903085607108,0,0.37018840003784437,0,0
-0.23801453985269722,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.15522788643073762,0,0.37018840003784437,0,0
0.08564963696069665,0,0,0,0,0,0,0,0,0,0,0,0.6350344673065842,-0.057160168925205625,0,-0.33990968496472096,0,0
-0.15218869627688394,0,0,0,0,0,0,0,0,0,0,0,0.022998996470289124,-0.08390591006307799,0,-0.33990968496472096,0,0
-0.022174658348887478,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.07499066301712053,0,0.37018840003784437,0,0
0.17823442512717574,0,0,0,0,0,0,0,0,1,0,0,0.2270108200823875,0.4331784186024543,0,-0.33990968496472096,0,0
0.9800620499160702,0,0,0,0,0,0,0,0,0,0,0,1.2470699381428794,0.7362968181650077,0,-0.33990968496472096,0,0
0.23428265432713105,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.8967712649922419,0,0.37018840003784437,0,1
-0.09365368557658932,0,0,1,0,0,0,0,0,0,0,0,0.022998996470289124,-0.16414313347669507,0,-0.33990968496472096,0,0
0.23530287237855232,0,0,0,0,0,0,0,0,0,0,0,0.8390462909186825,0.4777546538322416,0,1.0802864850404097,0,0
-0.026319294182786335,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.3440259481428798,0,-0.33990968496472096,0,0
-0.13541886205664702,0,0,0,0,0,0,0,0,0,0,0,0.43102264369448584,-0.14631263938478015,0,1.0802864850404097,0,0
-0.03913578345376588,0,0,0,0,0,0,0,0,0,0,0,0.43102264369448584,-0.02149918074137581,0,0.37018840003784437,0,0
-0.07293050640709503,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.18355150131564563,0,2.5004826550455403,0,0
0.008176828680894926,0,0,0,0,0,0,0,0,0,0,0,0.022998996470289124,0.27270397177522016,0,1.790384570042975,0,0
-0.12266613641388131,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.18197362756860996,0,-0.33990968496472096,0,0
0.5533558499091292,0,0,0,0,0,0,0,0,1,0,0,4.511259115936452,0.005246560396496547,0,0.37018840003784437,0,0
-0.25191501080331186,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.16414313347669507,0,-0.33990968496472096,0,0
-0.08287763240845228,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.20138199540756052,0,-0.33990968496472096,0,3
0.07971961953681059,0,0,0,0,0,0,0,0,0,0,0,1.4510817617549776,-0.12848214529286525,0,-0.33990968496472096,0,0
0.387570416553175,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.40643267746458195,0,-0.33990968496472096,0,0
-0.00897558730862496,0,0,0,0,0,0,0,0,0,0,0,0.2270108200823875,-0.1017364041549929,0,-0.33990968496472096,0,0
0.0005889569234493255,0,0,0,0,0,0,0,0,0,0,1,0.022998996470289124,-0.09282115710903543,0,1.0802864850404097,0,0
-0.2297252681848995,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.06607541597116308,0,-0.33990968496472096,0,0
-0.17935200189597492,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.0036686866494609056,0,0.37018840003784437,0,0
-0.15582322308507218,0,0,1,0,0,0,0,0,0,0,0,0.022998996470289124,-0.1195668982469078,0,1.0802864850404097,0,0
0.32508206090362296,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.1300600190399009,0,0.37018840003784437,0,0
-0.049082909455123135,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,0.4153479245105394,0,-0.33990968496472096,0,1
0.5789888284510883,0,0,0,0,0,0,0,0,0,0,0,0.2270108200823875,0.6471443477054332,0,-0.33990968496472096,0,0
-0.26709075431820306,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.11065165120095034,0,-0.33990968496472096,0,1
-0.15180611450760098,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,-0.09282115710903543,0,-0.33990968496472096,0,0
-0.23858841250662166,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.15522788643073762,0,-0.33990968496472096,0,0
-0.23476259481379194,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.06607541597116308,0,0.37018840003784437,0,0
0.14852057437953162,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.1017364041549929,0,-0.33990968496472096,0,0
-0.2837330612820123,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.19088887461456744,0,-0.33990968496472096,0,0
0.116766287529045,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.3351107010969223,0,1.790384570042975,0,0
-0.10270812078295297,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.19246674836160307,0,0.37018840003784437,0,0
0.3014257548362926,0,0,1,0,0,0,0,0,0,0,0,2.267129056203371,0.06765328971819871,0,-0.33990968496472096,0,0
-0.2174826515678444,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,0.005246560396496547,0,-0.33990968496472096,0,0
-0.13318713506916302,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.023077054488411453,0,-0.33990968496472096,0,0
0.2334537271603513,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,0.06765328971819871,0,1.0802864850404097,0,0
0.3037850090802042,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.09282115710903543,0,-0.33990968496472096,0,0
-0.167045621650706,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.1373973923388227,0,-0.33990968496472096,0,0
0.9876499216735157,0,0,3,0,0,0,0,0,1,0,0,0.022998996470289124,1.4851775700254337,1,2.5004826550455403,0,1
0.20087051314308488,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.10331427790202853,0,0.37018840003784437,0,0
-0.08695850461413732,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.15680576017777326,1,-0.33990968496472096,0,3
0.03731680677461459,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.0036686866494609056,0,-0.33990968496472096,0,0
-0.19535667257764588,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.19088887461456744,0,-0.33990968496472096,0,0
-0.21225403405431045,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.02149918074137581,0,0.37018840003784437,0,2
-0.24547488435371514,0,0,0,0,0,0,0,0,0,0,0,0.43102264369448584,-0.19088887461456744,0,0.37018840003784437,0,0
0.48238693170713803,0,0,0,0,0,0,0,0,0,0,0,0.022998996470289124,0.3529411951888372,0,-0.33990968496472096,0,3
-0.21939556041425926,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.1373973923388227,0,1.0802864850404097,0,0
-0.14791653318655743,0,0,2,0,0,0,0,0,0,0,0,-0.18101282714180922,0.023077054488411453,0,-0.33990968496472096,0,1
-0.06833952517569937,0,0,1,0,0,0,0,0,0,0,0,-0.38502465075390757,0.1300600190399009,0,-0.33990968496472096,0,1
0.4979452569913122,0,0,0,0,0,0,0,0,0,0,0,0.2270108200823875,0.3529411951888372,1,-0.33990968496472096,0,3
-0.16430378563751138,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,-0.039329674833290716,0,-0.33990968496472096,0,1
-0.24636757514870875,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.03199230153436891,0,-0.33990968496472096,0,1
0.15241015570057517,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.08548378381011362,0,-0.33990968496472096,0,0
-0.1364390801080683,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,0.05873804267224127,0,-0.33990968496472096,0,0
-0.2408839031223195,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.030414427787333265,0,-0.33990968496472096,0,0
0.0714941114972267,0,0,1,0,0,0,0,0,0,0,0,-0.38502465075390757,0.07656853676415618,0,3.2105807400481057,0,0
0.32801518780145905,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.1657210072237307,0,0.37018840003784437,0,0
-0.2332960313648739,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,-0.08390591006307799,0,-0.33990968496472096,0,0
-0.14205027939088521,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,-0.14631263938478015,0,-0.33990968496472096,0,0
0.15298402835449962,0,0,0,0,0,0,0,0,0,0,0,0.6350344673065842,0.38860218337266705,0,-0.33990968496472096,0,0
0.2592779965869519,0,0,3,0,0,0,0,0,0,0,0,-0.38502465075390757,0.3529411951888372,0,-0.33990968496472096,0,1
-0.19153085488481617,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.11065165120095034,0,-0.33990968496472096,0,0
0.051089750468801556,0,0,0,0,0,0,0,0,0,0,0,0.8390462909186825,-0.1373973923388227,0,0.37018840003784437,0,3
-0.004830951474726104,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.039329674833290716,0,-0.33990968496472096,0,0
0.10407732551449311,0,0,0,0,0,0,0,0,0,0,0,0.8390462909186825,0.23704298359139034,0,1.790384570042975,0,0
-0.12215602738817069,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.005246560396496547,0,1.0802864850404097,0,0
-0.21238156131073813,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.09282115710903543,0,-0.33990968496472096,0,0
0.07002754804830864,0,0,4,0,0,0,0,0,2,0,0,-0.38502465075390757,0.10331427790202853,0,-0.33990968496472096,0,1
0.08953921828174019,0,0,1,0,0,0,0,0,0,0,0,-0.38502465075390757,0.19246674836160307,0,1.0802864850404097,0,0
-0.13981855240340121,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.2994497129130925,0,0.37018840003784437,0,0
-0.26192590043288294,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.21763461575243978,0,-0.33990968496472096,0,0
0.23485652698105552,0,0,0,0,0,0,0,0,0,0,1,0.2270108200823875,0.2637887247292627,0,-0.33990968496472096,0,1
-0.22086212386317733,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,-0.19088887461456744,0,1.0802864850404097,0,0
-0.26734580883105835,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.09282115710903543,0,-0.33990968496472096,0,0
-0.28137380703810067,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.14631263938478015,0,-0.33990968496472096,0,0
-0.28877038791090476,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.14631263938478015,0,-0.33990968496472096,0,0
-0.06228198049538565,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.08390591006307799,0,0.37018840003784437,0,3
0.004988647270203497,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.09282115710903543,0,-0.33990968496472096,0,0
-0.2234764326199443,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.06607541597116308,0,-0.33990968496472096,0,0
0.6588208909748017,0,0,1,0,0,0,0,0,0,0,0,-0.38502465075390757,1.1285676881871356,0,-0.33990968496472096,0,1
0.13079428573608728,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.0036686866494609056,0,-0.33990968496472096,0,0
-0.05756347200756234,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.039329674833290716,0,-0.33990968496472096,0,0
-0.21378436113144236,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.16414313347669507,0,-0.33990968496472096,0,0
-0.30668796743899057,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.11065165120095034,0,-0.33990968496472096,0,0
-0.21907674227319013,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,-0.17305838052265252,0,-0.33990968496472096,0,0
-0.11418557386144211,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,0.03199230153436891,0,0.37018840003784437,0,0
-0.09441884911515526,0,0,0,0,0,0,0,0,0,0,0,-0.18101282714180922,-0.20871936870648233,0,-0.33990968496472096,0,0
-0.24930070204654486,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.19980412166052489,0,-0.33990968496472096,0,0
-0.25682481017577663,0,0,0,0,0,0,0,0,0,0,0,-0.38502465075390757,-0.18197362756860996,0,-0.33990968496472096,0,0
